anio,id_area_salud,id_departamento,id_municipio,edad,id_vacuna,id_num_dosis,n_vacunados,poblacion
2017,18,17,1713,0,1,1,987,963.0
2017,18,17,1710,0,1,1,2631,2475.0
2017,19,17,1708,0,1,1,612,782.0
2017,19,17,1714,0,1,1,242,343.0
2017,19,17,1712,0,1,1,3175,1560.0
2017,19,17,1709,0,1,1,1103,1967.0
2017,19,17,1707,0,1,1,293,625.0
2017,20,09,0913,0,1,1,321,349.0
2017,20,09,0906,0,1,1,607,650.0
2017,20,09,0907,0,1,1,442,529.0
2017,20,09,0914,0,1,1,548,963.0
2017,20,09,0920,0,1,1,3501,2662.0
2017,20,09,0917,0,1,1,1014,1180.0
2017,20,09,0911,0,1,1,381,478.0
2017,20,09,0919,0,1,1,360,748.0
2017,20,09,0922,0,1,1,348,433.0
2017,20,09,0921,0,1,1,914,1032.0
2017,20,09,0915,0,1,1,264,382.0
2017,20,09,0923,0,1,1,346,507.0
2017,20,09,0903,0,1,1,375,752.0
2017,20,09,0924,0,1,1,424,581.0
2017,20,09,0901,0,1,1,1855,4306.0
2017,20,09,0902,0,1,1,228,390.0
2017,20,09,0904,0,1,1,371,743.0
2017,20,09,0918,0,1,1,146,184.0
2017,20,09,0912,0,1,1,670,847.0
2017,20,09,0910,0,1,1,77,176.0
2017,20,09,0908,0,1,1,174,220.0
2017,20,09,0905,0,1,1,119,195.0
2017,20,09,0916,0,1,1,197,274.0
2017,21,14,1418,0,1,1,258,341.0
2017,21,14,1419,0,1,1,976,1124.0
2017,21,14,1402,0,1,1,753,970.0
2017,21,14,1406,0,1,1,3174,3855.0
2017,21,14,1403,0,1,1,246,329.0
2017,21,14,1410,0,1,1,1231,1462.0
2017,21,14,1412,0,1,1,3653,3044.0
2017,21,14,1407,0,1,1,156,210.0
2017,21,14,1416,0,1,1,1317,1577.0
2017,21,14,1414,0,1,1,570,704.0
2017,21,14,1408,0,1,1,696,859.0
2017,21,14,1417,0,1,1,383,472.0
2017,21,14,1409,0,1,1,894,1067.0
2017,21,14,1401,0,1,1,4594,2373.0
2017,21,14,1404,0,1,1,1013,1102.0
2017,22,11,1107,0,1,1,475,793.0
2017,22,11,1109,0,1,1,423,903.0
2017,22,11,1108,0,1,1,309,932.0
2017,22,11,1101,0,1,1,983,2377.0
2017,22,11,1106,0,1,1,749,1278.0
2017,22,11,1105,0,1,1,364,545.0
2017,22,11,1104,0,1,1,97,262.0
2017,22,11,1102,0,1,1,303,668.0
2017,22,11,1103,0,1,1,157,357.0
2017,23,03,0314,0,1,1,443,527.0
2017,23,03,0301,0,1,1,7428,1010.0
2017,23,03,0312,0,1,1,244,684.0
2017,23,03,0302,0,1,1,97,359.0
2017,23,03,0310,0,1,1,227,222.0
2017,23,03,0303,0,1,1,71,276.0
2017,23,03,0315,0,1,1,46,197.0
2017,23,03,0307,0,1,1,112,115.0
2017,23,03,0308,0,1,1,417,437.0
2017,23,03,0313,0,1,1,62,244.0
2017,23,03,0316,0,1,1,22,76.0
2017,23,03,0309,0,1,1,69,227.0
2017,23,03,0311,0,1,1,79,528.0
2017,23,03,0306,0,1,1,275,637.0
2017,23,03,0305,0,1,1,129,267.0
2017,23,03,0304,0,1,1,418,825.0
2017,24,12,1217,0,1,1,878,1121.0
2017,24,12,1216,0,1,1,268,738.0
2017,24,12,1204,0,1,1,1751,2252.0
2017,24,12,1206,0,1,1,3137,2437.0
2017,24,12,1220,0,1,1,596,636.0
2017,24,12,1214,0,1,1,247,387.0
2017,24,12,1213,0,1,1,774,1173.0
2017,24,12,1227,0,1,1,112,337.0
2017,24,12,1223,0,1,1,1138,691.0
2017,24,12,1221,0,1,1,435,517.0
2017,24,12,1215,0,1,1,4063,2954.0
2017,24,12,1212,0,1,1,441,728.0
2017,24,12,1218,0,1,1,1002,432.0
2017,24,12,1222,0,1,1,528,577.0
2017,24,12,1228,0,1,1,92,123.0
2017,24,12,1203,0,1,1,161,438.0
2017,24,12,1225,0,1,1,182,494.0
2017,24,12,1229,0,1,1,338,344.0
2017,24,12,1201,0,1,1,684,1077.0
2017,24,12,1205,0,1,1,1836,1622.0
2017,24,12,1219,0,1,1,588,1278.0
2017,24,12,1202,0,1,1,2052,1707.0
2017,24,12,1211,0,1,1,132,375.0
2017,24,12,1208,0,1,1,403,450.0
2017,24,12,1226,0,1,1,720,762.0
2017,24,12,1207,0,1,1,1854,2298.0
2017,24,12,1209,0,1,1,1728,1786.0
2017,24,12,1210,0,1,1,1378,1108.0
2017,25,06,0602,0,1,1,535,1247.0
2017,25,06,0604,0,1,1,216,509.0
2017,25,06,0608,0,1,1,863,1091.0
2017,25,06,0601,0,1,1,4598,975.0
2017,25,06,0611,0,1,1,202,422.0
2017,25,06,0614,0,1,1,319,763.0
2017,25,06,0606,0,1,1,189,457.0
2017,25,06,0613,0,1,1,317,575.0
2017,25,06,0607,0,1,1,131,251.0
2017,25,06,0605,0,1,1,245,285.0
2017,25,06,0612,0,1,1,130,317.0
2017,25,06,0610,0,1,1,215,515.0
2017,25,06,0603,0,1,1,136,381.0
2017,25,06,0609,0,1,1,488,676.0
2017,26,07,0708,0,1,1,125,175.0
2017,26,07,0705,0,1,1,1758,2006.0
2017,26,07,0710,0,1,1,139,283.0
2017,26,07,0709,0,1,1,192,338.0
2017,26,07,0712,0,1,1,171,335.0
2017,26,07,0702,0,1,1,55,121.0
2017,26,07,0717,0,1,1,170,315.0
2017,26,07,0713,0,1,1,437,669.0
2017,26,07,0716,0,1,1,51,67.0
2017,26,07,0715,0,1,1,160,170.0
2017,26,07,0718,0,1,1,156,199.0
2017,26,07,0706,0,1,1,968,1355.0
2017,26,07,0711,0,1,1,72,112.0
2017,26,07,0707,0,1,1,185,205.0
2017,26,07,0714,0,1,1,130,159.0
2017,26,07,0704,0,1,1,207,442.0
2017,26,07,0703,0,1,1,28,50.0
2017,26,07,0719,0,1,1,796,911.0
2017,26,07,0701,0,1,1,1381,2297.0
2017,27,10,1013,0,1,1,1213,1652.0
2017,27,10,1002,0,1,1,758,947.0
2017,27,10,1001,0,1,1,5815,1845.0
2017,27,10,1014,0,1,1,738,935.0
2017,27,10,1020,0,1,1,694,658.0
2017,27,10,1008,0,1,1,243,519.0
2017,27,10,1010,0,1,1,1506,1524.0
2017,27,10,1004,0,1,1,188,429.0
2017,27,10,1003,0,1,1,244,509.0
2017,27,10,1012,0,1,1,77,171.0
2017,27,10,1005,0,1,1,158,275.0
2017,27,10,1016,0,1,1,257,226.0
2017,27,10,1229,0,1,1,109,297.0
2017,27,10,1011,0,1,1,155,310.0
2017,27,10,1009,0,1,1,101,410.0
2017,27,10,1310,0,1,1,738,628.0
2017,27,10,1006,0,1,1,421,1036.0
2017,27,10,1017,0,1,1,426,272.0
2017,27,10,1018,0,1,1,65,206.0
2017,28,08,0805,0,1,1,3313,3764.0
2017,28,08,0804,0,1,1,726,797.0
2017,28,08,0808,0,1,1,280,354.0
2017,28,08,0802,0,1,1,714,982.0
2017,28,08,0803,0,1,1,1467,1673.0
2017,28,08,0807,0,1,1,736,848.0
2017,28,08,0806,0,1,1,1630,1743.0
2017,28,08,0801,0,1,1,3157,2583.0
2017,29,19,1907,0,1,1,195,285.0
2017,29,19,1902,0,1,1,215,220.0
2017,29,19,1904,0,1,1,726,1142.0
2017,29,19,1910,0,1,1,218,274.0
2017,29,19,1909,0,1,1,793,1009.0
2017,29,19,1903,0,1,1,211,440.0
2017,29,19,1908,0,1,1,51,146.0
2017,29,19,1911,0,1,1,123,211.0
2017,29,19,1905,0,1,1,174,444.0
2017,29,19,1906,0,1,1,180,258.0
2017,29,19,1901,0,1,1,3388,1456.0
2017,1,16,1612,0,2,1,264,1672.0
2017,1,16,1614,0,2,1,266,741.0
2017,1,16,1613,0,2,1,677,2825.0
2017,1,16,1601,0,2,1,947,5470.0
2017,1,16,1615,0,2,1,2253,2106.0
2017,1,16,1611,0,2,1,156,720.0
2017,1,16,1607,0,2,1,297,2146.0
2017,1,16,1617,0,2,1,129,1067.0
2017,1,16,1603,0,2,1,851,2135.0
2017,1,16,1610,0,2,1,384,1494.0
2017,1,16,1609,0,2,1,1190,6028.0
2017,1,16,1602,0,2,1,426,890.0
2017,1,16,1608,0,2,1,704,2489.0
2017,1,16,1604,0,2,1,545,1032.0
2017,1,16,1605,0,2,1,301,589.0
2017,1,16,1606,0,2,1,361,1403.0
2017,2,15,1504,0,2,1,670,1544.0
2017,2,15,1506,0,2,1,69,187.0
2017,2,15,1505,0,2,1,70,280.0
2017,2,15,1508,0,2,1,307,1785.0
2017,2,15,1503,0,2,1,546,1021.0
2017,2,15,1501,0,2,1,2015,1599.0
2017,2,15,1507,0,2,1,91,587.0
2017,2,15,1502,0,2,1,94,909.0
2017,3,04,0411,0,2,1,70,633.0
2017,3,04,0401,0,2,1,6562,2344.0
2017,3,04,0416,0,2,1,160,436.0
2017,3,04,0414,0,2,1,101,402.0
2017,3,04,0409,0,2,1,115,841.0
2017,3,04,0407,0,2,1,619,1442.0
2017,3,04,0408,0,2,1,112,194.0
2017,3,04,0413,0,2,1,51,770.0
2017,3,04,0402,0,2,1,259,676.0
2017,3,04,0403,0,2,1,273,1902.0
2017,3,04,0405,0,2,1,193,547.0
2017,3,04,0410,0,2,1,64,252.0
2017,3,04,0406,0,2,1,1472,2600.0
2017,3,04,0412,0,2,1,308,905.0
2017,3,04,0415,0,2,1,35,630.0
2017,4,20,2005,0,2,1,64,1651.0
2017,4,20,2001,0,2,1,5224,2496.0
2017,4,20,2008,0,2,1,3,199.0
2017,4,20,2007,0,2,1,124,1324.0
2017,4,20,2011,0,2,1,40,413.0
2017,4,20,2004,0,2,1,187,2071.0
2017,4,20,2006,0,2,1,146,832.0
2017,4,20,2009,0,2,1,39,585.0
2017,4,20,2010,0,2,1,0,300.0
2017,4,20,2002,0,2,1,9,155.0
2017,5,02,0205,0,2,1,86,264.0
2017,5,02,0201,0,2,1,1630,588.0
2017,5,02,0202,0,2,1,38,253.0
2017,5,02,0203,0,2,1,333,1229.0
2017,5,02,0208,0,2,1,64,425.0
2017,5,02,0207,0,2,1,312,829.0
2017,5,02,0204,0,2,1,8,151.0
2017,5,02,0206,0,2,1,38,251.0
2017,6,05,0501,0,2,1,1130,3258.0
2017,6,05,0508,0,2,1,151,454.0
2017,6,05,0510,0,2,1,71,387.0
2017,6,05,1312,0,2,1,207,614.0
2017,6,05,0507,0,2,1,322,1208.0
2017,6,05,0505,0,2,1,107,974.0
2017,6,05,0513,0,2,1,264,1815.0
2017,6,05,0511,0,2,1,154,1252.0
2017,6,05,0502,0,2,1,482,2541.0
2017,6,05,0512,0,2,1,64,367.0
2017,6,05,0514,0,2,1,12,57.0
2017,6,05,0504,0,2,1,72,583.0
2017,6,05,0506,0,2,1,484,1392.0
2017,7,01,0101,0,2,1,20774,21648.0
2017,8,01,0112,0,2,1,120,372.0
2017,8,01,0108,0,2,1,1750,9306.0
2017,8,01,0110,0,2,1,2564,6159.0
2017,8,01,1202,0,2,1,730,1014.0
2017,8,01,0111,0,2,1,467,806.0
2017,9,01,0106,0,2,1,253,2191.0
2017,9,01,0113,0,2,1,190,1071.0
2017,9,01,0105,0,2,1,372,1587.0
2017,9,01,0104,0,2,1,224,171.0
2017,9,01,0103,0,2,1,59,1992.0
2017,9,01,0107,0,2,1,35,1219.0
2017,9,01,0102,0,2,1,388,1641.0
2017,10,01,0114,0,2,1,5142,3038.0
2017,10,01,0116,0,2,1,453,3491.0
2017,10,01,0115,0,2,1,2409,8339.0
2017,11,13,1327,0,2,1,443,1370.0
2017,11,13,1326,0,2,1,919,3786.0
2017,11,13,1302,0,2,1,668,2452.0
2017,11,13,1319,0,2,1,820,1301.0
2017,11,13,1322,0,2,1,376,627.0
2017,11,13,1304,0,2,1,894,1825.0
2017,11,13,1301,0,2,1,953,2507.0
2017,11,13,1307,0,2,1,880,1115.0
2017,11,13,1312,0,2,1,981,1745.0
2017,11,13,1705,0,2,1,385,1338.0
2017,11,13,1303,0,2,1,222,525.0
2017,11,13,1305,0,2,1,361,1243.0
2017,11,13,1333,0,2,1,2,147.0
2017,11,13,1324,0,2,1,90,367.0
2017,11,13,1329,0,2,1,200,319.0
2017,11,13,1316,0,2,1,393,760.0
2017,11,13,1323,0,2,1,424,874.0
2017,11,13,1318,0,2,1,820,2004.0
2017,11,13,1313,0,2,1,577,1167.0
2017,11,13,1306,0,2,1,1512,1155.0
2017,11,13,1314,0,2,1,368,468.0
2017,11,13,1328,0,2,1,239,346.0
2017,11,13,1325,0,2,1,414,611.0
2017,11,13,1320,0,2,1,679,1156.0
2017,11,13,1331,0,2,1,22,199.0
2017,11,13,1310,0,2,1,448,1259.0
2017,11,13,1317,0,2,1,487,1580.0
2017,11,13,1330,0,2,1,148,313.0
2017,11,13,1321,0,2,1,310,304.0
2017,11,13,1315,0,2,1,595,945.0
2017,11,13,1332,0,2,1,95,419.0
2017,12,14,1420,0,2,1,3196,2798.0
2017,13,14,1405,0,2,1,1079,1391.0
2017,13,14,1413,0,2,1,2434,1868.0
2017,13,14,1411,0,2,1,720,905.0
2017,14,18,1803,0,2,1,482,2064.0
2017,14,18,1802,0,2,1,302,1902.0
2017,14,18,1805,0,2,1,153,1416.0
2017,14,18,1804,0,2,1,329,2231.0
2017,14,18,1801,0,2,1,1554,2176.0
2017,15,21,2101,0,2,1,6113,4375.0
2017,15,21,2107,0,2,1,515,1022.0
2017,15,21,2106,0,2,1,125,606.0
2017,15,21,2105,0,2,1,157,523.0
2017,15,21,2103,0,2,1,62,512.0
2017,15,21,2104,0,2,1,39,165.0
2017,15,21,2102,0,2,1,181,1769.0
2017,16,22,2204,0,2,1,84,239.0
2017,16,22,2205,0,2,1,924,840.0
2017,16,22,2207,0,2,1,112,279.0
2017,16,22,2211,0,2,1,418,784.0
2017,16,22,2213,0,2,1,0,714.0
2017,16,22,2209,0,2,1,44,179.0
2017,16,22,2202,0,2,1,259,457.0
2017,16,22,2212,0,2,1,55,566.0
2017,16,22,2208,0,2,1,51,73.0
2017,16,22,2201,0,2,1,4481,3536.0
2017,16,22,2214,0,2,1,564,1100.0
2017,16,22,2215,0,2,1,5,240.0
2017,16,22,2216,0,2,1,56,256.0
2017,16,22,2203,0,2,1,163,532.0
2017,16,22,2206,0,2,1,144,305.0
2017,16,22,2210,0,2,1,21,189.0
2017,17,17,1701,0,2,1,2814,841.0
2017,17,17,1711,0,2,1,400,651.0
2017,17,17,1704,0,2,1,112,796.0
2017,17,17,1703,0,2,1,148,1156.0
2017,17,17,1706,0,2,1,51,438.0
2017,17,17,1702,0,2,1,36,171.0
2017,18,17,1705,0,2,1,1026,2040.0
2017,18,17,1713,0,2,1,612,963.0
2017,18,17,1710,0,2,1,3061,2475.0
2017,19,17,1708,0,2,1,224,782.0
2017,19,17,1714,0,2,1,54,343.0
2017,19,17,1712,0,2,1,2724,1560.0
2017,19,17,1709,0,2,1,187,1967.0
2017,19,17,1707,0,2,1,78,625.0
2017,20,09,0913,0,2,1,166,349.0
2017,20,09,0906,0,2,1,448,650.0
2017,20,09,0907,0,2,1,413,529.0
2017,20,09,0914,0,2,1,108,963.0
2017,20,09,0920,0,2,1,945,2662.0
2017,20,09,0917,0,2,1,116,1180.0
2017,20,09,0911,0,2,1,60,478.0
2017,20,09,0919,0,2,1,148,748.0
2017,20,09,0922,0,2,1,58,433.0
2017,20,09,0921,0,2,1,251,1032.0
2017,20,09,0915,0,2,1,91,382.0
2017,20,09,0923,0,2,1,3,507.0
2017,20,09,0903,0,2,1,12,752.0
2017,20,09,0924,0,2,1,162,581.0
2017,20,09,0901,0,2,1,10,4306.0
2017,20,09,0902,0,2,1,12,390.0
2017,20,09,0904,0,2,1,154,743.0
2017,20,09,0918,0,2,1,47,184.0
2017,20,09,0912,0,2,1,118,847.0
2017,20,09,0910,0,2,1,5,176.0
2017,20,09,0908,0,2,1,33,220.0
2017,20,09,0905,0,2,1,0,195.0
2017,20,09,0916,0,2,1,19,274.0
2017,21,14,1418,0,2,1,158,341.0
2017,21,14,1419,0,2,1,384,1124.0
2017,21,14,1402,0,2,1,515,970.0
2017,21,14,1406,0,2,1,1817,3855.0
2017,21,14,1403,0,2,1,162,329.0
2017,21,14,1410,0,2,1,765,1462.0
2017,21,14,1412,0,2,1,2270,3044.0
2017,21,14,1407,0,2,1,128,210.0
2017,21,14,1416,0,2,1,881,1577.0
2017,21,14,1414,0,2,1,308,704.0
2017,21,14,1408,0,2,1,651,859.0
2017,21,14,1417,0,2,1,196,472.0
2017,21,14,1409,0,2,1,495,1067.0
2017,21,14,1401,0,2,1,3598,2373.0
2017,21,14,1404,0,2,1,411,1102.0
2017,22,11,1107,0,2,1,259,793.0
2017,22,11,1109,0,2,1,113,903.0
2017,22,11,1108,0,2,1,22,932.0
2017,22,11,1101,0,2,1,311,2377.0
2017,22,11,1106,0,2,1,216,1278.0
2017,22,11,1105,0,2,1,208,545.0
2017,22,11,1104,0,2,1,22,262.0
2017,22,11,1102,0,2,1,92,668.0
2017,22,11,1103,0,2,1,19,357.0
2017,23,03,0314,0,2,1,376,527.0
2017,23,03,0301,0,2,1,7447,1010.0
2017,23,03,0312,0,2,1,117,684.0
2017,23,03,0302,0,2,1,37,359.0
2017,23,03,0310,0,2,1,183,222.0
2017,23,03,0303,0,2,1,3,276.0
2017,23,03,0315,0,2,1,16,197.0
2017,23,03,0307,0,2,1,70,115.0
2017,23,03,0308,0,2,1,202,437.0
2017,23,03,0313,0,2,1,2,244.0
2017,23,03,0316,0,2,1,8,76.0
2017,23,03,0309,0,2,1,2,227.0
2017,23,03,0311,0,2,1,25,528.0
2017,23,03,0306,0,2,1,142,637.0
2017,23,03,0305,0,2,1,42,267.0
2017,23,03,0304,0,2,1,324,825.0
2017,24,12,1217,0,2,1,124,1121.0
2017,24,12,1216,0,2,1,68,738.0
2017,24,12,1204,0,2,1,590,2252.0
2017,24,12,1206,0,2,1,770,2437.0
2017,24,12,1220,0,2,1,183,636.0
2017,24,12,1214,0,2,1,178,387.0
2017,24,12,1213,0,2,1,152,1173.0
2017,24,12,1227,0,2,1,52,337.0
2017,24,12,1223,0,2,1,1035,691.0
2017,24,12,1221,0,2,1,98,517.0
2017,24,12,1215,0,2,1,3584,2954.0
2017,24,12,1212,0,2,1,209,728.0
2017,24,12,1218,0,2,1,194,432.0
2017,24,12,1222,0,2,1,112,577.0
2017,24,12,1228,0,2,1,39,123.0
2017,24,12,1203,0,2,1,72,438.0
2017,24,12,1225,0,2,1,64,494.0
2017,24,12,1229,0,2,1,265,344.0
2017,24,12,1201,0,2,1,330,1077.0
2017,24,12,1205,0,2,1,1181,1622.0
2017,24,12,1219,0,2,1,318,1278.0
2017,24,12,1202,0,2,1,1762,1707.0
2017,24,12,1211,0,2,1,37,375.0
2017,24,12,1208,0,2,1,300,450.0
2017,24,12,1226,0,2,1,106,762.0
2017,24,12,1207,0,2,1,282,2298.0
2017,24,12,1209,0,2,1,416,1786.0
2017,24,12,1210,0,2,1,1035,1108.0
2017,25,06,0602,0,2,1,390,1247.0
2017,25,06,0604,0,2,1,42,509.0
2017,25,06,0608,0,2,1,873,1091.0
2017,25,06,0601,0,2,1,4896,975.0
2017,25,06,0611,0,2,1,13,422.0
2017,25,06,0614,0,2,1,84,763.0
2017,25,06,0606,0,2,1,6,457.0
2017,25,06,0613,0,2,1,177,575.0
2017,25,06,0607,0,2,1,29,251.0
2017,25,06,0605,0,2,1,147,285.0
2017,25,06,0612,0,2,1,15,317.0
2017,25,06,0610,0,2,1,106,515.0
2017,25,06,0603,0,2,1,5,381.0
2017,25,06,0609,0,2,1,239,676.0
2017,26,07,0708,0,2,1,102,175.0
2017,26,07,0705,0,2,1,670,2006.0
2017,26,07,0710,0,2,1,85,283.0
2017,26,07,0709,0,2,1,112,338.0
2017,26,07,0712,0,2,1,128,335.0
2017,26,07,0702,0,2,1,30,121.0
2017,26,07,0717,0,2,1,124,315.0
2017,26,07,0713,0,2,1,368,669.0
2017,26,07,0716,0,2,1,42,67.0
2017,26,07,0715,0,2,1,164,170.0
2017,26,07,0718,0,2,1,128,199.0
2017,26,07,0706,0,2,1,587,1355.0
2017,26,07,0711,0,2,1,34,112.0
2017,26,07,0707,0,2,1,136,205.0
2017,26,07,0714,0,2,1,80,159.0
2017,26,07,0704,0,2,1,117,442.0
2017,26,07,0703,0,2,1,26,50.0
2017,26,07,0719,0,2,1,463,911.0
2017,26,07,0701,0,2,1,823,2297.0
2017,27,10,1013,0,2,1,254,1652.0
2017,27,10,1002,0,2,1,484,947.0
2017,27,10,1001,0,2,1,5086,1845.0
